pmid,cui
6619217,C0003232
6619217,C0009368
6602300,C0021051
6602300,C0036220
6602300,C1557113
6876578,C0009429
6838365,C0037995
6838365,C0043251
6674805,C1142182
6674805,NA
6674805,C0001779
6674805,C0596545
6674805,C0020885
6674805,C0011900
6674805,C0022100
6602809,C0036690
6602809,C0005767
6602809,C0013216
6602809,C0041044
6602809,C0455142
6601795,C0282350
6301275,C0024109
6301275,C0600558
6301275,C0149925
6301275,C0940933
6301275,C0015967
6301275,C0086818
6301275,C0013218
6835295,C0162429
6835295,C0277552
6835295,C0030705
6835295,C1149595
6835295,C0272242
6835295,C0009498
6835295,C4296962
6825060,C0027651
6825060,C0032269
6825060,C1142127
6825060,C0019829
6825060,C0025295
6825060,C1764827
6825060,C0282638
6825060,C3272283
6577837,C0003483
6577837,C0004610
6577837,C0030705
6577837,C0007097
6577837,C0017178
6577837,C0227391
6577837,C0231221
6825036,C0445861
6829536,C0014118
6829536,C0085496
6829536,C0206677
6829536,C0227391
6829536,C3665800
6829536,C0007531
6221389,C0006826
6221389,C0007552
6221389,C3714514
6221389,C0015967
6221389,C0004610
6221389,C0032285
6221389,C0225317
6867400,C0026764
6867400,C0036690
6833489,C0019829
6833489,C0036690
6833489,C0155862
6681672,C0006837
6681672,C0017098
6681672,C0085487
6603095,C0004610
6603095,C0009528
6603095,C0021001
6186079,C0015764
6186079,C0015767
6186079,C0020960
6186079,C0282649
6186079,C1422036
6186079,C0033684
6186079,C0003241
6186079,C0024299
6186079,C0027651
6186079,C0060142
6879119,C0026764
6879119,C0036690
6879119,C0317740
6874084,C0455052
6874084,C1282538
6874084,C0022100
6874084,C0032483
6874084,C0227388
6842829,C0007557
6842829,C0014518
6842829,C0023418
6842829,C0032285
6842829,C0036690
6842829,C0242379
6842829,C0011991
6842829,C0012634
6834660,C0085669
6834660,C0013216
6688727,C0023418
6688727,C0004398
6688727,C0019340
6688727,C0940933
6667400,C3714514
6667400,C0019829
6667400,C0032285
6667400,C0038410
6667247,C0012739
6600278,C0348321
6578469,C0004610
6578469,C0004623
6578469,C0026946
6578469,C0003232
6578469,C0038826
6577121,C0015967
6577121,C0023467
6414229,C0023443
6414229,C0026918
6414229,C0497156
6414229,C0024204
6414229,C1844662
6411793,C0444889
6411793,C1116449
6411793,C0040053
6411793,C0030548
6411793,C3272283
6411793,C0003438
6411793,C0030705
6411793,C0019134
6407090,C2347379
6407090,C0010340
6407090,C0016055
6407090,C0026766
6407090,C0012634
6328871,C0023449
6328871,C0023467
7143650,C0085669
7143650,C0750164
7143650,C0007430
7143650,C0085590
7143650,C0001824
7143650,C0040034
7176747,C0152486
7117796,C0036690
6983502,C0001824
6983502,C0085669
6983502,C3714514
6983502,C0015967
6983502,C0033808
6983502,C0040341
6983502,C0314752
6983502,C3854019
6983502,C1116142
6983502,C0003238
6983502,C3272283
6296002,C0006826
6296002,C0007560
6296002,C3714514
6220262,C0700463
6220262,C0042027
6220262,C0031955
6220262,C3714514
6288977,C0456388
7125409,C0001824
7125409,C0006826
7125409,C0038172
7125409,C0038174
7125409,C0085669
7125409,C0314752
7125409,C0042313
7125409,C0455142
6751183,C0001824
6751183,C0036685
6751183,C0012634
6751183,C0439663
6306292,C0007549
6306292,C0242114
6306292,C0010930
6306292,C3714514
6306292,C0035243
6306292,C0121772
6306292,C0025285
6306292,C0003232
6306292,C0004623
6750875,C0036685
6750875,C0948201
6750875,C1116142
6750875,C0022885
6750875,C0282646
6750875,C0001824
7047768,C0007097
7103626,C0004610
7103626,C0030705
7103626,C0085082
7103626,C1145640
7103626,C0024299
7103626,C0085669
7103626,C0280100
7103626,C4489703
7102618,C0004610
7102618,C0027651
7102618,C0013216
7102618,C1550225
7102618,C0085082
7102618,C0015967
7102618,C0085593
7102618,C1136254
6215377,C0700463
6215377,C2945640
6215377,C3714514
7177913,C0152972
7177913,C0278704
7177913,C0027651
7177913,C0036690
7091526,C0036690
7091526,C0559758
7089649,C0012634
7089649,C0600457
7089649,C0185115
7083123,C0006826
7083123,C0205721
7083123,C0023418
7083123,C0280100
7083123,C0003232
7083123,C0021083
7046452,C0520724
7046452,C1282231
6815579,C0009375
6809573,C3714514
7135618,C0600327
7078582,C0000833
7078582,C0600327
7078582,C1550293
6750525,C0041466
6750525,C0041044
6287446,C0004422
6287446,C0042749
6180502,C0032105
6180502,C0001824
6180502,C0014518
6180502,C0030705
6180502,C0032285
6180502,C0036690
6180502,C0085669
6180502,C4321237
6180502,C0023418
7046162,C1883018
7046162,C0023418
7046162,C0036690
6952820,C0015385
6952820,C0023467
6752459,C0007557
6752459,C0018939
6752459,C3714514
6752459,C0012634
6752459,C0036690
6752459,C0014834
6752459,C0027950
6752459,C0015230
6752459,C0013227
6286701,C0026626
6286701,C0034800
6286701,C0597647
6286701,C1422036
6286701,C0069919
7038501,C0277525
7038501,C0005961
7038501,C4072750
7038501,C0439663
7038501,C3714514
7038501,C0040732
7059679,C0030705
7059679,C1861172
7059679,C0040038
7059679,C0522794
7059679,C0006826
7059679,C0036690
7059679,C0024109
7059679,C1704212
7059679,C0012634
7059679,C0042487
6290579,C0004610
6280507,C0004610
6178393,C0040808
6178393,C0740345
6178393,C1511341
7073236,C0036690
7073236,C0085669
7073236,C1116142
7073236,C0015967
7048217,C0317707
7048217,C0036690
7048217,C1964257
6978259,C0023479
6978259,C1948023
6978259,C0026979
6978259,C0376152
6978259,C0242656
6953402,C0005699
6953402,C0940933
6950525,C0036690
6950525,C0023418
6950525,C0040300
6950525,C0520962
6808180,C0225845
6808180,C0441131
6808180,C0036690
6808180,C1709854
6173819,C0005841
6173819,C0019134
6173819,C0441509
7070992,C0036690
7070992,C0085669
7070992,C0023449
7070992,C0023467
7070992,C0074992
7070992,C0013216
7072685,C0009375
7072685,C0004610
7072685,C0027651
7072685,C0022885
7072685,C1334941
7072685,C0036690
7055395,C0006840
7055395,C0003232
7055395,C0085795
7055395,C0280100
7055395,C0015967
7055395,C0035078
7055395,C0349410
7055395,C0229671
7055395,C0002679
7036355,C0152965
7036355,C0520767
7036355,C0006826
7036355,C0455142
7036355,C1136254
6460896,C0018800
6460896,C0018787
6460896,C0027061
6460896,C0225870
6460896,C0504053
7170903,C0032787
7170903,C0009566
7170903,scale
7170903,C0015252
7170903,C0038351
7170903,C0161899
7082187,C0036690
7082187,C0023418
7065502,C0006826
7065502,C0014541
7063164,C0026764
7063164,C3714514
7063164,C0042027
7063164,C0042029
7063164,C0001824
7063164,C0036690
7053701,C1522449
7053701,C0031843
7053701,C0024299
7041221,C0004610
7041221,C0006826
7041221,C0038172
7041221,C0036690
7041221,C0314752
7041221,C0003232
7041221,C0152965
7039490,C2717977
7039490,C0242584
7039490,C1319269
7039490,C0024141
7031286,C0023467
7031286,C1116142
6959543,C0004610
6959543,C0015967
6959543,NA
6959543,C0200949
6959543,C0032285
6948251,C0036690
6948251,C0085669
6948251,C0023467
6948251,C0004610
6812335,C0036690
7039058,C0005961
7039058,C0007735
7039058,C0040341
7039058,C3854019
7039058,C0015967
7039058,C0085669
7039058,C0087111
7039058,C1883018
7039058,C0011121
7039058,C0001824
7039058,C0035078
7332884,C0318157
7332884,C0014118
7332884,C0025289
7332884,C0029882
7332884,C0031154
7332884,C0032285
7332884,C0037199
7332884,C0581339
7332884,C0004610
7332884,C0011065
7332884,C0023418
7332884,C0036690
7332884,C0149778
7332884,C3714514
7331988,C0001418
7331988,C0014118
7318275,C0037995
7037842,C0026764
7037842,C0522383
7037842,C0025309
7037842,C0036690
7037842,C0012634
7037842,C0018483
6808194,C0006826
6271992,C0149925
6271992,C1550291
6271992,C3714514
6271992,C0262584
6271992,C2700620
6271992,C0014518
6271992,C0280100
7311256,NA
7311256,C0015967
7311256,C0023418
7311256,C0032285
7311256,C0854135
7311256,C0004610
7311256,C0085593
7311256,C0024299
7311256,C0348000
7029720,C0022346
7029720,C0036685
7302544,C0027651
7302544,C0015967
7302544,C0235031
6797063,C0015506
6797063,NA
6797063,C0042974
7344571,C0036690
7344571,C0518609
6790985,C1116142
6790985,C3179010
6790985,C0013216
6790985,C0439663
6790985,C0684256
6790985,C0005841
6790985,C0235896
7254260,C0002679
7268613,C0013216
7268613,C0085590
7268613,C0225845
7268613,C0940933
7198985,C0027651
7198985,C1142127
7022038,C0004610
6943864,C0042776
6942848,C0010711
6942848,C0032952
6942848,C0042679
6942848,C0073688
6942848,C0023467
6942848,C0018939
6942848,C0013216
6942848,C2004062
6942848,C2728259
6942848,C0010557
6792913,C0085082
6792913,C0023418
6792913,C0024299
6792913,C0319882
6792913,C0319899
7029225,C0004610
7029225,C0343401
7029225,C0016542
7029225,C0042313
7315348,C0315056
7268506,C0009378
7248904,C0011065
7248904,C0024305
7248904,C0013218
7248904,C2960101
7248904,C0024109
7196693,C0836189
7196693,C0005953
7196693,C0025166
7029178,C0004398
7029178,C0031154
7029178,C0021853
7029178,C1185740
7029178,C1260954
7029178,C0031153
7020648,C0179762
7020648,C0225845
6973273,C0079773
6973273,C0036690
6973273,C0018155
6973273,C0038826
7295373,C0023038
7295373,C0019829
7295373,C1285092
7295373,C0024204
7295373,C0037993
7295373,C0178784
7295373,C0221082
7018667,C0014264
7018667,C0227192
7018667,C2239176
7018667,C0245712
7020552,C0015392
7020552,C0019357
7020552,C0010031
6174576,C0035052
6785734,C0004623
6785734,C0006826
7028930,C0036690
7014069,C0036690
7014069,C0006826
7014069,C0016832
7014069,C0038172
7014069,C3539125
6972320,C0023479
6972200,C0027627
6972200,C3714514
6972200,C0022354
6788975,C0030548
6788975,C0013216
6263197,C3845644
6263197,C0011079
6263197,C0441503
6263197,C1141927
6263197,C0017086
6263197,C0184967
6263197,C0009566
6263197,C0175649
6263197,C4075512
6263197,C0037297
6263139,C1116142
6263139,C3179010
6263139,C0005841
6263139,C3843156
6263139,C0032285
6263139,C0036690
7242421,C0004610
6939685,C0036690
6939685,C0013216
7259849,C0085669
7259849,C3714514
7259849,C0015967
7259849,C0019360
7259849,C0023418
7259849,C0036690
7009815,C0006826
7009815,C0940933
7009815,C0015967
6940237,C1116142
6940237,C0001824
6940237,C0085669
6939939,C0023449
6939939,C0036690
6939939,C0022658
6939939,C0016860
6939939,C3854019
6782395,C0023860
6782395,C0012634
7005682,C0001824
7005682,C0204727
7005682,C0023467
7005682,C3714514
7005682,C0004610
7017572,C0023418
7017572,C0024299
7017572,C0036690
7017572,C0152966
7017572,C0023518
7004536,C0018133
7004536,C0023448
7004536,C0013218
7004536,C1961102
7004536,C0040300
7004536,C0229664
7004536,C0013216
7004536,C0456388
6969759,C0003320
6969759,C0039194
6969759,C0024262
6969759,NA
6969759,C0026398
6969759,C2267003
6791149,C0004610
6791149,C0023861
6791149,C0025289
6791149,C0019004
6791149,C0023434
6791149,C0865440
6781342,C0023467
6970336,C0026398
6970336,C0023418
6970336,C1443953
6970336,C0003342
6970336,C0012634
6970336,C0042749
7256502,C0006826
7256502,C0009450
6954341,C0085669
6954341,C3714514
6947441,C0021853
6947441,C4289590
6786126,C0006413
6786126,C0036690
6786126,C0442867
6786126,C0000727
6786126,C0085669
6786126,C0000726
7446546,C0004610
7446546,C0085669
7446546,C0036974
7446546,C0014118
7446546,C1142423
6256888,C0024204
6256888,C0036690
6256888,C0041296
6782538,C0030547
6782538,C0278996
6261034,C1426843
6999621,C0037303
6999621,C0037949
6999621,NA
6931670,C0023449
6931670,C0343438
6931670,C0023530
6931670,C0033819
6931670,C0544779
6931670,C0743841
6931670,C3714514
6261732,C0012854
6261732,C0042776
6261732,C1136352
7418626,C0036114
7418626,C0017160
7418626,C0178784
7418626,C0003483
7418626,C0013216
7418626,C0035648
7418576,C0031148
7418576,C0206058
7418576,C0031153
7191840,NA
7191840,scale
7191840,C0037995
7191840,C0009068
6933234,C0017086
6933234,C0017420
6933234,C0152972
6933234,C0276085
6933234,C0001824
6933234,C0085669
6933234,C0030851
6933234,C0042993
6933234,C0221198
6933234,C0227760
6763305,C0019829
6763305,C3714514
6763305,C0038410
6763305,C0004610
6763305,C0221423
6252835,C0002435
6252835,C0029235
6252835,C0012634
6252835,C3177188
6252835,C0003232
6252835,C0036690
6252835,C0229671
6771423,C0023530
6771423,C0030548
6771423,C0162429
6771423,C0015967
6771423,C0563594
6771423,C0003232
6771423,C1096446
6771423,C0011065
7397628,C0004610
7397628,C0014009
7397628,C0001617
7397628,C0023861
7397628,C4076002
7397628,C0023860
7052229,C0004613
7052229,C0002556
6782180,C0036690
7419702,C0006826
7419702,C0085669
7419702,C0003241
7419702,C0004610
7419702,C0023418
7419702,C0018150
7419702,C1442155
7419702,C0069180
7419702,C0021051
6967256,C0004610
6967256,C0006826
6967256,C0018483
6967256,C0038410
6967256,C1142127
6967256,C0029235
6967256,C0085669
6967256,C0280100
6967256,C0013216
6967256,C0038826
6967256,C0220825
7402159,C0018939
7402159,C0036690
7402159,C0023467
7402159,C0026764
7387286,C0001824
7387286,C0006916
7387286,C0017675
7387286,C0003232
7387286,C0036690
6251475,C0600249
6251475,C0023418
6251475,C0024296
6251475,C0017968
6251475,C0035691
6251475,C0178784
6251475,C0024299
6251475,C0042776
7379003,C0162429
7379003,C0280100
7379003,C0004610
7379003,C0027651
7379003,C0006826
7379003,C0439663
7379003,C0272183
6768682,C0042749
6768682,C1183428
6768682,C0023473
6768682,C0334674
6768682,C0018270
6768682,C0023418
6768682,C0206465
6103386,C0750164
6103386,C0023530
6103386,C0376545
6103386,C0038174
6103386,C0036690
7397027,C0006826
7397027,C0036690
7397027,C0003232
7397027,C0442867
7397027,C0015967
7397027,C0023530
7377220,C0001824
7377220,C0744471
7377220,C0006826
7377220,C0018183
7377220,C0040808
7377220,C0003232
6991700,C0006826
6991700,C0024299
6991700,C0376545
6991700,C0023418
6991700,C0280100
6991700,C0458578
6988557,C3714514
6988557,C0033522
6988557,C0004623
6988557,C0033817
6988557,C0042769
6967397,C0036690
6967397,C0004398
6967397,C0015392
7385839,C0036690
6102287,C0001824
6102287,C0036690
6102287,C0006826
6102287,C0235344
6770012,C0036690
6770012,C0598894
6245346,C0920425
7407776,C0023418
7407776,C1116142
7362943,C0033572
7362943,C0042029
7362943,C0010702
7188831,C0004610
7188831,C0036690
7188831,C0012634
6243718,C0020974
6243718,C0024299
6243718,C0020960
6243718,C0020971
7433249,C0277554
7433249,C0023884
7433249,C0036690
7433249,C0041948
7433249,C0004398
7375825,C0036690
7375825,C0085669
7375825,C0152972
7375825,C0032950
7375825,C0035078
7375825,C0700225
7352802,C0455142
7352802,C0376545
7352802,C0027551
7352802,C0004610
7352802,C0036690
7352802,C0001824
7352802,C0181976
7352802,C0025080
7351004,C0036686
7351004,C0278704
7351004,C0235855
7351004,C0001824
7351004,C0003232
7351004,C0027950
7351004,C0040808
7351004,C0442886
7223296,C0019829
7223296,C0036690
7223296,C0152966
7223296,C0037995
6776768,C0023467
6776768,C0085682
6776768,C0000981
6776768,C0038187
6770498,C0036690
6770498,C0003232
6770498,C0013216
6770498,C0011065
6768820,C0004623
6768820,C0085669
6768215,C0684256
6768215,C0023418
6768215,C0024299
6768215,C0332448
6768215,NA
6768215,C0178784
6768215,C0018801
6768215,C0036690
6257203,C0042776
6257203,NA
6257203,C0162326
397198,C0017696
397198,C0848084
397198,C1749467
507297,C0400979
507297,C0036690
507297,C0742395
501496,C0036690
393845,C0079240
393845,C0229671
117555,C0036690
117555,C0085669
117555,C0677881
117555,C0002556
387211,C0004610
387211,C0006826
387211,C0023418
387211,C0024299
387211,C0238748
387211,C0025289
387211,C0427965
387211,C0003232
115579,C0042210
115579,C1414134
90708,NA
90708,C0024264
90708,C0039194
90708,C0042749
90708,C0597647
392457,C0040048
392457,C0015982
392457,C0012739
392457,C0332149
498011,C0392920
498011,C0581447
498011,C0004610
498011,C0006087
498011,C1514818
498011,C0019080
498011,C3714514
498011,C0036690
485751,C0277799
485751,C0014121
485751,C0002978
485751,C0026264
485751,C0518959
485751,C1285498
484953,C0152964
484953,C0014876
484953,C0038351
484953,C0920703
484953,C1457887
484953,C0036690
479600,C0026398
479600,C0023418
479600,NA
479600,C0011744
291465,C0023449
291465,C0036690
291465,C0318158
229206,C0022671
229206,C0027708
229206,C2930471
229206,C0013216
533644,C0036690
513309,C0036690
513309,C0085669
513309,C1116142
390722,C0036690
390722,C0865236
114127,C0036690
114127,C0000833
114127,C0005424
114127,C0007102
114127,C0021843
114127,C0030548
114127,C0008018
114127,C0013227
503669,C0085669
314157,C0041296
491996,C0003129
491996,C0026237
491996,C0596981
491996,C0599732
491996,C3543842
491996,C0947487
313078,C0162323
313078,C0854324
313078,C0276029
313078,C0018483
313078,C0036690
36021,C0019829
36021,C0358314
36021,C0025295
36021,C0439663
36021,C3698065
286885,C0009062
86150,C0001824
86150,C0003232
86150,C0036690
86150,C1116142
86150,NA
37638,C0023443
37638,C0032285
37638,C2721732
443952,C0038410
443952,C0003232
443952,C0032284
376800,C0023449
376800,C0036690
376800,C0038410
376800,C1764827
376800,C2945640
376800,C0015967
256433,C0006976
256433,C3714514
256433,C0023530
256433,C0040341
256433,C0009450
256433,C4330729
256433,C0314752
256433,C0229671
256433,C0040808
109188,C0006826
109188,C0030547
109188,C0162429
109188,C1313790
109188,C0030705
109188,C0161819
109188,C0392209
109188,C0185115
109187,C0021912
109187,C0021079
109187,C0162429
109187,C0043240
108067,C0027651
434659,C0006916
434659,C0036690
433966,C0004610
433966,C0018155
433966,C0027651
433373,C0152972
433373,C0349533
433373,C0021852
433373,C0004611
433373,C0033809
433373,C0014245
431053,C0035648
377859,C0004610
377859,C0006826
377859,C0003261
377859,C0069180
377859,C0280100
373439,C0001824
373439,C0002499
373439,C0006826
373439,C0015967
373439,C0027780
373439,C3854019
373439,C0338237
373439,C0004610
373439,C0744471
285421,C0036690
86345,C0031152
86345,C0220656
86345,C0009566
439415,C0023418
439415,C0036690
426576,C0006826
426576,C1116142
426576,C0026946
426576,C4054987
426576,C3840170
426576,C0439663
425944,C0006826
425944,C0036114
425944,C0036117
425944,C0278704
425944,C0036690
425944,C0017160
425944,C0039082
371014,C0004610
371014,C0041951
371014,C0085082
371014,C1335779
445502,C0205065
445502,C3850079
445502,C0198482
445502,C3179010
445502,C0677874
371396,C0001824
371396,C0041044
371396,C3714514
371396,C0153252
371396,C0017189
371396,C0038288
371000,C0006826
371000,C0036690
371000,C0038172
369005,C0012634
369005,C0021851
544275,C0004610
439772,C0009421
439772,C0085559
424696,C1116142
424696,C0239998
424696,C0032285
424696,C1457887
420252,C0004610
420252,C0006826
420252,C0280100
420252,C0007531
397059,C3714514
313649,C0225844
313649,NA
313649,C0027051
216262,C0036690
121670,C0085669
121670,C0033416
121670,C0229671
121670,C0376152
121670,C0040034
116436,C0016976
116436,C0036983
106146,C0036690
31123,C0002874
31123,C0011121
31123,C0037047
31123,C0040732
31123,C0085669
31123,C0204727
31123,C0036690
31123,C3714514
31123,C0206061
366047,C0036690
366047,C0085669
709307,C0004610
709307,C0184661
709307,C0282638
709307,C0401641
738325,C0035052
718328,C2238079
718328,C0026764
718328,C0037088
718328,C0205161
718328,C0577288
718328,C1142127
718328,C4021753
368670,C0442023
368670,C0301872
697430,C0266840
697430,C1313790
697430,C0011065
697430,C0036690
697430,C0277554
697430,C0741847
250129,C0015726
212995,NA
212995,C0012634
212995,C0599786
359441,C0037995
359441,C0036690
354540,C0004610
354540,C0442867
101921,C0392209
101921,C0006826
101921,C0013216
101921,NA
